Timestamp,Latitude,Longitude,Altitude,Signal_Level_dBm,Link_Quality,ESSID,Target_Server,Transfer,Bitrate,Jitter_MS,Lost_Packets,Total_Packets,BATMAN_Trace
2025-12-21 19:16:24,0,0,,0,0,,192.168.10.3,1.0478730849366342,1047873.0849366344,7.17214562154283,0,20,"traceroute to 192.168.10.3 (00:c0:ca:b8:43:06), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  7.014 ms  21.564 ms  4.428 ms"
2025-12-21 19:51:01,50.0180045,8.213010333333333,94.1,0,0,,192.168.10.3,1.0478791612503704,1047879.1612503702,1.5503320312517666,0,20,"traceroute to 192.168.10.3 (00:c0:ca:b8:43:06), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  30.268 ms  21.848 ms  41.068 ms"
2025-12-21 19:52:31,50.0179565,8.212865333333333,96.4,0,0,,192.168. 10.3,,,,,,
2025-12-21 19:52:43,50.01749316666667,8.212027333333333,97.9,0,0,,192.168. 10.3,,,,,,
2025-12-21 19:53:12,50.01764033333333,8.2132765,104.5,0,0,,192.168.10.3,,,,,,"traceroute to 192.168.10.3 (00:c0:ca:b8:43:06), 50 hops max, 20 byte packets
 1: *   *   *   *
 2: 00:c0:ca:b8:43:06  722.828 ms  307.420 ms  64.910 ms"
2025-12-21 19:54:00,50.016831,8.212515666666667,112.6,0,0,,192.168.10.3,,,,,,
2025-12-21 19:55:37,50.016784666666666,8.212762,114,0,0,,192.168.10.3,,,,,,"traceroute to 192.168.10.3 (00:c0:ca:b8:43:06), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  13.721 ms  6.788 ms  7.962 ms"
2025-12-21 22:20:54,50.019656166666664,8.209626166666666,109.5,0,0,,192.168.10.2,1.0479323843893158,1047932.3843893157,0,0,20,"traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  11.160 ms  9.214 ms  4.147 ms
 2: 00:c0:ca:b8:43:08  10.809 ms  8.779 ms  6.607 ms"
2025-12-21 22:21:19,50.01976916666667,8.209561333333333,109.9,0,0,,192.168.10.2,0.7859786002697038,785978.6002697038,0,0,16,"traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  345.055 ms  48.806 ms  9.245 ms
 2: 00:c0:ca:b8:43:08  191.395 ms  34.015 ms  14.077 ms"
2025-12-21 22:21:49,50.020179,8.209477666666666,110.4,0,0,,192.168.10.2,0.4715840481244289,471584.0481244289,0,0,10,"traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  1531.900 ms   *  1596.734 ms"
2025-12-21 22:22:31,50.02026083333333,8.209438833333333,109.4,0,0,,192.168.10.2,,,,,,
2025-12-21 22:24:01,50.020678333333336,8.2095595,106.8,0,0,,192.168.10.2,,,,,,
2025-12-21 22:35:38,50.02120033333333,8.207946666666667,101.9,0,0,,192.168.10.2,,,,,,"traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  9.574 ms  27.788 ms  46.865 ms
 2: 00:c0:ca:b8:43:08  17.916 ms  29.893 ms  22.405 ms"
2025-12-21 22:38:19,50.02103666666667,8.207825833333333,105.6,0,0,,192.168.10.2,0.9429917815931721,942991.781593172,0,0,19,"traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  20.741 ms  17.116 ms  5.104 ms
 2: 00:c0:ca:b8:43:08  16.150 ms  16.916 ms  10.396 ms"
2025-12-21 22:38:44,50.021045,8.207735333333334,105.4,0,0,,192.168.10.2,0.8906873135810103,890687.3135810102,0,0,18,"traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  6.386 ms  16.554 ms  12.036 ms
 2: 00:c0:ca:b8:43:08  10.692 ms  13.080 ms  16.205 ms"
2025-12-21 22:39:09,50.02094316666667,8.207468666666667,105.6,0,0,,192.168.10.2,1.0479860320789443,1047986.0320789441,0,0,20,"traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  104.844 ms  26.701 ms  9.808 ms
 2: 00:c0:ca:b8:43:08  7.549 ms  10.233 ms  21.815 ms"
2025-12-21 22:39:34,50.020845666666666,8.207277833333332,106.6,0,0,,192.168.10.2,1.0479882325897312,1047988.2325897311,0,0,20,"traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  13.911 ms  4.592 ms  4.983 ms
 2: 00:c0:ca:b8:43:08  18.816 ms  7.155 ms  7.076 ms"
2025-12-21 22:39:58,50.02076516666666,8.2070415,106.5,0,0,,192.168.10.2,1.0479872895125482,1047987.2895125481,0,0,20,"traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:06  85.095 ms  18.181 ms  22.918 ms
 2: 00:c0:ca:b8:43:08  30.011 ms  7.761 ms  29.431 ms"
