"Timestamp","Latitude","Longitude","Altitude","Target_Server","Transfer","Bitrate","Jitter_MS","Lost_Packets","Total_Packets","BATMAN_Trace","HopCount","Distance to Sender (Haversin) ","Lat Node3 ","Lon Node 3"
"12/22/2025 0:38","50.014583166667","8.2134461666667","122.5","192.168.10.2","1.0479620366325","1047962.0366325579","0","0","20","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:08  247.401 ms  41.266 ms  68.319 ms","1","359.915 m","",""
"12/22/2025 0:39","50.014548666667","8.2134621666667","123.5","192.168.10.2","0","","","","","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:08  242.127 ms  92.885 ms   *","1","363.838 m","",""
"12/22/2025 0:41","50.014896833333","8.2132595","123.5","192.168.10.2","0.99557458592482","995574.5859248235","0","0","20","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:08   *   *  1508.792 ms","1","324.243 m","",""
"12/22/2025 0:42","50.015339666667","8.2130885","121.6","192.168.10.2","0.62878338317502","628783.3831750228","0","0","13","","","274.602 m","",""
"12/22/2025 0:43","50.015850166667","8.2132691666667","122.1","192.168.10.2","0","","","","","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:0a  22.523 ms  4.382 ms  6.175 ms
 2: 00:c0:ca:b8:43:08  128.219 ms  195.956 ms  46.004 ms","2","217.879 m","",""
"12/22/2025 0:43","50.015935833333","8.2132205","122.2","192.168.10.2","0.8382951155332","838295.1155331964","0","0","17","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:08  1166.476 ms  406.107 ms  117.220 ms","1","208.160 m","",""
"12/22/2025 0:44","50.0159615","8.2131923333333","120.8","192.168.10.2","0.7859786002697","785978.6002697038","0","0","16","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:08  4.730 ms  4.618 ms  8.627 ms","1","205.226 m","",""
"12/22/2025 0:44","50.016159166667","8.2136853333333","122.8","192.168.10.2","1.0479720957252","1047972.0957252207","0","0","20","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:0a  92.096 ms  11.948 ms  4.784 ms
 2: 00:c0:ca:b8:43:08  37.703 ms  9.917 ms  12.815 ms","2","187.675 m","",""
"12/22/2025 0:45","50.016194666667","8.213526","121.4","192.168.10.2","0.83830517286197","838305.1728619704","0","0","17","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:0a  466.741 ms  74.420 ms  4.967 ms
 2: *   *   *   *
 3: 00:c0:ca:b8:43:08  25.583 ms  176.430 ms  33.444 ms","3","181.578 m","",""
"12/22/2025 0:46","50.016227333333","8.2138765","117.6","192.168.10.2","0.68111389612803","681113.8961280333","0","0","14","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:0a  49.310 ms  26.852 ms  23.840 ms
 2: 00:c0:ca:b8:43:08  13.437 ms  27.611 ms  24.715 ms","2","183.890 m","",""
"12/22/2025 0:46","50.016275833333","8.2140835","121","192.168.10.2","0.31439194306754","314391.94306754356","0","0","7","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:0a  312.308 ms  9.437 ms  13.855 ms
 2: 00:c0:ca:b8:43:08  90.398 ms  339.078 ms  152.354 ms","2","183.852 m","",""
"12/22/2025 0:47","50.016330666667","8.214291","123","192.168.10.2","0.36679001345919","366790.0134591951","0","0","8","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:0a   *   *  1124.883 ms
 2: 00:c0:ca:b8:43:08  1272.170 ms  238.141 ms   *","2","184.558 m","",""
"12/22/2025 0:48","50.016316833333","8.214458","121.8","192.168.10.2","0","","","","","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: *   *   *   *
 2: 00:c0:ca:b8:43:08  1926.797 ms   *  1521.554 ms","2","191.697 m","",""
"12/22/2025 0:49","50.016406166667","8.2143868333333","124.1","192.168.10.2","0","","","","","","","180.506 m","",""
"12/22/2025 0:50","50.016461166667","8.2144078333333","128","192.168.10.2","0.47158758453374","471587.5845337401","0","0","10","traceroute to 192.168.10.2 (00:c0:ca:b8:43:08), 50 hops max, 20 byte packets
 1: 00:c0:ca:b8:43:0a  1001.431 ms  1297.313 ms  963.037 ms
 2: 00:c0:ca:b8:43:08  816.211 ms  518.444 ms  358.405 ms","2","176.036 m","",""
